Complexity metrics,Sun, 23 Jun 2019 17:35:44 EDT
Method,ev(G),iv(G),LOC,V,v(G)
"org.apache.commons.io.IOUtilsTestCase.testStringToByteArray()",1,1,13,77,1
"org.apache.commons.io.IOUtilsTestCase.testStringToInputStream()",1,1,20,144,1
"org.apache.commons.io.IOUtilsTestCase.testStringToOutputStream()",1,1,28,136,1
"org.apache.commons.io.IOUtilsTestCase.testStringToWriter()",1,1,23,147,1
"org.apache.commons.io.IOUtilsTestCase.testToByteArrayFromURI()",1,1,5,43,1
"org.apache.commons.io.IOUtilsTestCase.testToByteArrayFromURL()",1,1,5,48,1
"org.apache.commons.io.IOUtilsTestCase.testToByteArrayFromURLConnection()",1,1,10,77,1
"org.apache.commons.io.IOUtilsTestCase.testToByteArray_Reader()",1,1,8,102,1
"org.apache.commons.io.IOUtilsTestCase.testURIToString(String)",1,1,6,57,1
"org.apache.commons.io.IOUtilsTestCase.testURIToStringNoEncoding()",1,1,6,51,1
"org.apache.commons.io.IOUtilsTestCase.testURIToStringNullEncoding()",1,1,3,11,1
"org.apache.commons.io.IOUtilsTestCase.testURIToStringUsAciiEncoding()",1,1,3,11,1
"org.apache.commons.io.IOUtilsTestCase.testURLToString(String)",1,1,6,62,1
"org.apache.commons.io.IOUtilsTestCase.testURLToStringNoEncoding()",1,1,6,57,1
"org.apache.commons.io.IOUtilsTestCase.testURLToStringNullEncoding()",1,1,3,11,1
"org.apache.commons.io.IOUtilsTestCase.testURLToStringUsAciiEncoding()",1,1,3,11,1
"org.apache.commons.io.IOUtilsWriteTestCase.IOUtilsWriteTestCase(String)",1,1,3,8,1
"org.apache.commons.io.IOUtilsWriteTestCase.setUp()",1,1,3,4,1
"org.apache.commons.io.IOUtilsWriteTestCase.tearDown()",1,1,3,4,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream()",1,1,14,150,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_Encoding()",1,1,14,161,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_Encoding_nullData()",1,1,8,91,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_Encoding_nullEncoding()",1,1,13,155,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_Encoding_nullSeparator()",1,1,12,140,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_Encoding_nullStream()",1,1,8,64,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_nullData()",1,1,8,85,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_nullSeparator()",1,1,12,133,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_OutputStream_nullStream()",1,1,8,58,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_Writer()",1,1,15,166,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_Writer_nullData()",1,1,9,100,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_Writer_nullSeparator()",1,1,13,149,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWriteLines_Writer_nullStream()",1,1,8,58,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToOutputStream()",1,1,10,114,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToOutputStream_nullData()",1,1,8,84,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToOutputStream_nullStream()",1,1,6,28,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter()",1,1,11,131,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_Encoding()",1,1,12,144,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_Encoding_nullData()",1,1,9,106,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_Encoding_nullEncoding()",1,1,10,138,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_Encoding_nullWriter()",1,1,6,33,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_nullData()",1,1,9,100,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_byteArrayToWriter_nullWriter()",1,1,6,28,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream()",1,1,11,138,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_Encoding()",1,1,12,151,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_Encoding_nullData()",1,1,8,84,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_Encoding_nullStream()",1,1,7,48,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_nullData()",1,1,8,84,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_nullEncoding()",1,1,10,144,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToOutputStream_nullStream()",1,1,7,48,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToWriter()",1,1,12,153,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToWriter_Encoding_nullData()",1,1,9,100,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charArrayToWriter_Encoding_nullStream()",1,1,7,48,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream()",1,1,11,136,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_Encoding()",1,1,12,149,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_Encoding_nullData()",1,1,8,78,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_Encoding_nullStream()",1,1,7,46,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_nullData()",1,1,8,78,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_nullEncoding()",1,1,10,142,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToOutputStream_nullStream()",1,1,7,46,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToWriter()",1,1,12,151,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToWriter_Encoding_nullData()",1,1,9,94,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_charSequenceToWriter_Encoding_nullStream()",1,1,7,46,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream()",1,1,11,131,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_Encoding()",1,1,12,144,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_Encoding_nullData()",1,1,8,78,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_Encoding_nullStream()",1,1,7,43,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_nullData()",1,1,8,78,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_nullEncoding()",1,1,10,138,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToOutputStream_nullStream()",1,1,7,43,2
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToWriter()",1,1,12,147,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToWriter_Encoding_nullData()",1,1,9,94,1
"org.apache.commons.io.IOUtilsWriteTestCase.testWrite_stringToWriter_Encoding_nullStream()",1,1,7,43,2
"org.apache.commons.io.LineIterator.LineIterator(Reader)",2,1,16,70,3
"org.apache.commons.io.LineIterator.close()",1,1,12,24,1
"org.apache.commons.io.LineIterator.closeQuietly(LineIterator)",1,2,10,26,2
"org.apache.commons.io.LineIterator.hasNext()",6,6,31,180,7
"org.apache.commons.io.LineIterator.isValidLine(String)",1,1,9,8,1
"org.apache.commons.io.LineIterator.next()",1,1,9,4,1
"org.apache.commons.io.LineIterator.nextLine()",2,1,14,41,2
"org.apache.commons.io.LineIterator.remove()",1,1,8,11,1
"org.apache.commons.io.LineIteratorTestCase.LineIteratorTestCase(String)",1,1,3,8,1
"org.apache.commons.io.LineIteratorTestCase.assertLines(List<String>,LineIterator)",1,2,11,131,2
"org.apache.commons.io.LineIteratorTestCase.createLinesFile(File,String,int)",1,1,8,36,1
"org.apache.commons.io.LineIteratorTestCase.createLinesFile(File,int)",1,1,8,31,1
"org.apache.commons.io.LineIteratorTestCase.createStringLines(int)",1,2,13,68,2
"org.apache.commons.io.LineIteratorTestCase.doTestFileWithSpecifiedLines(int)",1,2,41,393,5
"org.apache.commons.io.LineIteratorTestCase.setUp()",1,2,10,34,2
"org.apache.commons.io.LineIteratorTestCase.tearDown()",1,1,6,11,1
"org.apache.commons.io.LineIteratorTestCase.testCloseEarly()",1,1,46,259,5
"org.apache.commons.io.LineIteratorTestCase.testConstructor()",1,1,12,24,2
"org.apache.commons.io.LineIteratorTestCase.testFiltering(List<String>,Reader)",1,2,5,541,6
"org.apache.commons.io.LineIteratorTestCase.testFilteringBufferedReader()",1,1,9,76,1
"org.apache.commons.io.LineIteratorTestCase.testFilteringFileReader()",1,1,10,72,1
"org.apache.commons.io.LineIteratorTestCase.testInvalidEncoding()",1,1,18,101,2
"org.apache.commons.io.LineIteratorTestCase.testMissingFile()",1,1,16,73,2
"org.apache.commons.io.LineIteratorTestCase.testNextLineOnlyDefaultEncoding()",1,1,10,51,1
"org.apache.commons.io.LineIteratorTestCase.testNextLineOnlyNullEncoding()",1,1,11,66,1
"org.apache.commons.io.LineIteratorTestCase.testNextLineOnlyUtf8Encoding()",1,1,11,66,1
"org.apache.commons.io.LineIteratorTestCase.testNextOnly()",1,2,19,213,2
"org.apache.commons.io.LineIteratorTestCase.testNextWithException()",1,1,4,66,2
"org.apache.commons.io.LineIteratorTestCase.testOneLines()",1,1,7,11,1
"org.apache.commons.io.LineIteratorTestCase.testThreeLines()",1,1,7,11,1
"org.apache.commons.io.LineIteratorTestCase.testTwoLines()",1,1,7,11,1
"org.apache.commons.io.LineIteratorTestCase.testValidEncoding()",1,2,20,143,2
"org.apache.commons.io.LineIteratorTestCase.testZeroLines()",1,1,7,11,1
"org.apache.commons.io.SelectorAdapter.close()",1,1,3,4,1
"org.apache.commons.io.SelectorAdapter.isOpen()",1,1,4,8,1
"org.apache.commons.io.SelectorAdapter.keys()",1,1,4,4,1
"org.apache.commons.io.SelectorAdapter.provider()",1,1,4,4,1
"org.apache.commons.io.SelectorAdapter.select()",1,1,4,11,1
"org.apache.commons.io.SelectorAdapter.select(long)",1,1,4,15,1
"org.apache.commons.io.SelectorAdapter.selectNow()",1,1,4,11,1
"org.apache.commons.io.SelectorAdapter.selectedKeys()",1,1,4,4,1
"org.apache.commons.io.SelectorAdapter.wakeup()",1,1,4,4,1
"org.apache.commons.io.TaggedIOException.TaggedIOException(IOException,Serializable)",1,1,10,26,1
"org.apache.commons.io.TaggedIOException.getCause()",1,1,10,8,1
"org.apache.commons.io.TaggedIOException.getTag()",1,1,8,4,1
"org.apache.commons.io.TaggedIOException.isTaggedWith(Throwable,Object)",1,3,33,44,3
"org.apache.commons.io.TaggedIOException.throwCauseIfTaggedWith(Throwable,Object)",2,2,28,36,2
"org.apache.commons.io.TaggedIOExceptionTest.testTaggedIOException()",1,1,9,97,1
"org.apache.commons.io.ThreadMonitor.ThreadMonitor(Thread,long)",1,1,10,22,1
"org.apache.commons.io.ThreadMonitor.run()",1,1,14,24,2
"org.apache.commons.io.ThreadMonitor.start(Thread,long)",1,2,19,95,2
"org.apache.commons.io.ThreadMonitor.start(long)",1,1,11,19,1
"org.apache.commons.io.ThreadMonitor.stop(Thread)",1,2,10,26,2
"org.apache.commons.io.ThreadMonitorTestCase.ThreadMonitorTestCase(String)",1,1,3,8,1
"org.apache.commons.io.ThreadMonitorTestCase.testCompletedWithoutTimeout()",1,2,12,43,2
"org.apache.commons.io.ThreadMonitorTestCase.testNoTimeout()",1,3,23,142,3
"org.apache.commons.io.ThreadMonitorTestCase.testTimeout()",1,1,13,43,2
"org.apache.commons.io.comparator.AbstractFileComparator.sort(File...)",1,2,16,30,2
"org.apache.commons.io.comparator.AbstractFileComparator.sort(List<File>)",1,2,16,30,2
"org.apache.commons.io.comparator.AbstractFileComparator.toString()",1,1,9,8,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.ComparatorAbstractTestCase(String)",1,1,7,8,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.setUp()",1,1,6,19,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.tearDown()",1,1,11,60,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testComparator()",1,1,8,100,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testReverseComparator()",1,1,8,100,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testSortArray()",1,1,13,126,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testSortArrayNull()",1,1,6,15,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testSortList()",1,1,13,137,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testSortListNull()",1,1,6,15,1
"org.apache.commons.io.comparator.ComparatorAbstractTestCase.testToString()",1,1,7,43,1
"org.apache.commons.io.comparator.CompositeFileComparator.CompositeFileComparator(Comparator<File>...)",1,2,14,87,2
"org.apache.commons.io.comparator.CompositeFileComparator.CompositeFileComparator(Iterable<Comparator<File>>)",1,3,17,94,3
"org.apache.commons.io.comparator.CompositeFileComparator.compare(File,File)",3,2,18,68,3
"org.apache.commons.io.comparator.CompositeFileComparator.toString()",1,3,19,158,3
"org.apache.commons.io.comparator.CompositeFileComparatorTest.CompositeFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.CompositeFileComparatorTest.setUp()",1,1,17,185,1
"org.apache.commons.io.comparator.CompositeFileComparatorTest.testConstructorArrayNull()",1,1,9,92,1
"org.apache.commons.io.comparator.CompositeFileComparatorTest.testConstructorIterable()",1,1,12,149,1
"org.apache.commons.io.comparator.CompositeFileComparatorTest.testConstructorIterableNull()",1,1,9,92,1
"org.apache.commons.io.comparator.DefaultFileComparator.compare(File,File)",1,1,11,15,1
"org.apache.commons.io.comparator.DefaultFileComparatorTest.DefaultFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.DefaultFileComparatorTest.setUp()",1,1,11,85,1
"org.apache.commons.io.comparator.DirectoryFileComparator.compare(File,File)",1,1,11,22,1
"org.apache.commons.io.comparator.DirectoryFileComparator.getType(File)",2,1,13,31,2
"org.apache.commons.io.comparator.DirectoryFileComparatorTest.DirectoryFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.DirectoryFileComparatorTest.setUp()",1,1,12,114,1
"org.apache.commons.io.comparator.DirectoryFileComparatorTest.testSortArray()",1,1,7,2,1
"org.apache.commons.io.comparator.DirectoryFileComparatorTest.testSortList()",1,1,7,2,1
"org.apache.commons.io.comparator.ExtensionFileComparator.ExtensionFileComparator()",1,1,6,8,1
"org.apache.commons.io.comparator.ExtensionFileComparator.ExtensionFileComparator(IOCase)",1,1,8,22,2
"org.apache.commons.io.comparator.ExtensionFileComparator.compare(File,File)",1,1,16,44,1
"org.apache.commons.io.comparator.ExtensionFileComparator.toString()",1,1,9,19,1
"org.apache.commons.io.comparator.ExtensionFileComparatorTest.ExtensionFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.ExtensionFileComparatorTest.setUp()",1,1,11,87,1
"org.apache.commons.io.comparator.ExtensionFileComparatorTest.testCaseSensitivity()",1,1,13,288,1
"org.apache.commons.io.comparator.LastModifiedFileComparator.compare(File,File)",3,1,21,100,3
"org.apache.commons.io.comparator.LastModifiedFileComparatorTest.LastModifiedFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.LastModifiedFileComparatorTest.setUp()",1,3,34,325,5
"org.apache.commons.io.comparator.NameFileComparator.NameFileComparator()",1,1,6,8,1
"org.apache.commons.io.comparator.NameFileComparator.NameFileComparator(IOCase)",1,1,8,22,2
"org.apache.commons.io.comparator.NameFileComparator.compare(File,File)",1,1,13,26,1
"org.apache.commons.io.comparator.NameFileComparator.toString()",1,1,9,19,1
"org.apache.commons.io.comparator.NameFileComparatorTest.NameFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.NameFileComparatorTest.setUp()",1,1,11,87,1
"org.apache.commons.io.comparator.NameFileComparatorTest.testCaseSensitivity()",1,1,13,288,1
"org.apache.commons.io.comparator.PathFileComparator.PathFileComparator()",1,1,6,8,1
"org.apache.commons.io.comparator.PathFileComparator.PathFileComparator(IOCase)",1,1,8,22,2
"org.apache.commons.io.comparator.PathFileComparator.compare(File,File)",1,1,14,26,1
"org.apache.commons.io.comparator.PathFileComparator.toString()",1,1,9,19,1
"org.apache.commons.io.comparator.PathFileComparatorTest.PathFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.PathFileComparatorTest.setUp()",1,1,11,85,1
"org.apache.commons.io.comparator.PathFileComparatorTest.testCaseSensitivity()",1,1,13,288,1
"org.apache.commons.io.comparator.ReverseComparator.ReverseComparator(Comparator<File>)",2,1,11,36,2
"org.apache.commons.io.comparator.ReverseComparator.compare(File,File)",1,1,11,19,1
"org.apache.commons.io.comparator.ReverseComparator.toString()",1,1,9,24,1
"org.apache.commons.io.comparator.SizeFileComparator.SizeFileComparator()",1,1,6,8,1
"org.apache.commons.io.comparator.SizeFileComparator.SizeFileComparator(boolean)",1,1,14,11,1
"org.apache.commons.io.comparator.SizeFileComparator.compare(File,File)",3,7,33,257,9
"org.apache.commons.io.comparator.SizeFileComparator.toString()",1,1,9,19,1
"org.apache.commons.io.comparator.SizeFileComparatorTest.SizeFileComparatorTest(String)",1,1,8,8,1
"org.apache.commons.io.comparator.SizeFileComparatorTest.setUp()",1,1,22,247,1
"org.apache.commons.io.comparator.SizeFileComparatorTest.testCompareDirectorySizes()",1,1,8,93,1
"org.apache.commons.io.comparator.SizeFileComparatorTest.testNonexistantFile()",1,1,8,66,1
"org.apache.commons.io.filefilter.AbstractFileFilter.accept(File)",1,1,9,22,1
"org.apache.commons.io.filefilter.AbstractFileFilter.accept(File,String)",1,1,10,19,1
"org.apache.commons.io.filefilter.AbstractFileFilter.toString()",1,1,9,8,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(Date)",1,1,9,11,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(Date,boolean)",1,1,11,19,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(File)",1,1,10,11,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(File,boolean)",1,1,13,19,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(long)",1,1,9,15,1
"org.apache.commons.io.filefilter.AgeFileFilter.AgeFileFilter(long,boolean)",1,1,12,26,1
"org.apache.commons.io.filefilter.AgeFileFilter.accept(File)",1,1,17,34,2
"org.apache.commons.io.filefilter.AgeFileFilter.toString()",1,1,10,38,2
"org.apache.commons.io.filefilter.AndFileFilter.AndFileFilter()",1,1,8,8,1
"org.apache.commons.io.filefilter.AndFileFilter.AndFileFilter(IOFileFilter,IOFileFilter)",2,1,15,76,3
"org.apache.commons.io.filefilter.AndFileFilter.AndFileFilter(List<IOFileFilter>)",1,1,14,46,2
"org.apache.commons.io.filefilter.AndFileFilter.accept(File)",4,2,15,80,4
"org.apache.commons.io.filefilter.AndFileFilter.accept(File,String)",4,2,15,89,4
"org.apache.commons.io.filefilter.AndFileFilter.addFileFilter(IOFileFilter)",1,1,6,19,1
"org.apache.commons.io.filefilter.AndFileFilter.getFileFilters()",1,1,6,11,1
"org.apache.commons.io.filefilter.AndFileFilter.removeFileFilter(IOFileFilter)",1,1,6,24,1
"org.apache.commons.io.filefilter.AndFileFilter.setFileFilters(List<IOFileFilter>)",1,1,7,30,1
"org.apache.commons.io.filefilter.AndFileFilter.toString()",1,5,22,221,5
"org.apache.commons.io.filefilter.AndFileFilterTestCase.AndFileFilterTestCase(String)",1,1,3,11,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.buildFilterUsingAdd(List<IOFileFilter>)",1,2,8,74,2
"org.apache.commons.io.filefilter.AndFileFilterTestCase.buildFilterUsingConstructor(List<IOFileFilter>)",1,1,4,11,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getConditionalFileFilter()",1,1,4,4,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getDefaultWorkingPath()",1,1,4,4,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getFalseResults()",1,1,4,11,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getFileResults()",1,1,4,8,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getFilenameResults()",1,1,4,8,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getTestFilters()",1,1,4,8,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getTrueResults()",1,1,4,11,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.getWorkingPathNamePropertyKey()",1,1,4,4,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.setUp()",1,1,5,19,1
"org.apache.commons.io.filefilter.AndFileFilterTestCase.setUpTestFilters()",1,1,185,"2,708",1
"org.apache.commons.io.filefilter.CanReadFileFilter.CanReadFileFilter()",1,1,5,0,1
"org.apache.commons.io.filefilter.CanReadFileFilter.accept(File)",1,1,11,11,1
